names,scores,logfoldchanges,pvals,pvals_adj
ETS2,-15.922043,-5.36802,4.4558556751230427e-57,3.051955941865098e-56
PDE3B,-16.059576,-1.2439481,4.898858473800542e-58,3.363060737162844e-57
RGS1,-16.09776,-32.32543,2.645152689556616e-58,1.8200591900618915e-57
RGS18,-16.213665,-11.329895,4.037534084635894e-59,2.7909221783197423e-58
CYSLTR1,-16.231518,-8.311276,3.0190428365913532e-59,2.091715591171838e-58
IGF1,-16.256485,-6.726512,2.009416027309127e-59,1.3986654482430119e-58
BTG2,-16.298283,-3.7075682,1.0150355003790408e-59,7.081643025900284e-59
MIR222HG,-16.33847,-5.974941,5.255534514707509e-60,3.675198961333923e-59
AC106865.1,-16.414114,-9.194639,1.5157955553726238e-60,1.0649617485053562e-59
HLA-DQB1,-16.577953,-10.6854515,1.0059547187226818e-61,7.100856838042459e-61
CEBPA,-16.914104,-6.7213225,3.5415848105134384e-64,2.5117622769598854e-63
MIR503HG,-17.075293,-9.071977,2.2668487169743318e-65,1.6191776549816655e-64
ATF7IP2,-17.152496,-2.5070567,6.021041766322961e-66,4.311008424574913e-65
SP140,-17.189539,-4.5455475,3.1804833832808634e-66,2.282643576517366e-65
HK2,-17.266567,-4.601081,8.399137022547751e-67,6.057069968183474e-66
SMIM35,-17.504826,-9.37739,1.3163082274423527e-68,9.538465416248932e-68
OR52K3P,-17.522615,-8.983964,9.629388221754507e-69,6.994712994010538e-68
CD14,-17.54018,-7.4292517,7.070269615009432e-69,5.148254574035994e-68
GIMAP8,-17.572224,-9.437053,4.021041228687431e-69,2.935066590282796e-68
GPR183,-17.59201,-8.594085,2.836340208954703e-69,2.0753708846010024e-68
MAN1A1,-17.858633,-3.5554125,2.4763071441575897e-71,1.825287821246381e-70
PARVG,-18.353205,-7.8687415,3.111985822303989e-75,2.3166147560575603e-74
PLEK,-18.617819,-6.512773,2.3040741983547285e-77,1.7237462830584004e-76
ABHD15-AS1,-18.63905,-3.9764962,1.5497228330266273e-77,1.1622921247699704e-76
CMKLR1,-18.663578,-9.349805,9.794655302811038e-78,7.364402483316569e-77
PRKAG2,-18.686638,-2.1764326,6.359584296857802e-78,4.793656505169198e-77
CLEC9A,-18.878578,-10.039553,1.7113306864916932e-79,1.2964626412815858e-78
RASSF3,-18.882364,-4.766816,1.5929357122080046e-79,1.2098245915503834e-78
SLC39A10,-19.031273,-2.5976317,9.394187209981219e-81,7.171135274794824e-80
SOAT1,-19.057913,-3.6782424,5.648288152325968e-81,4.333724925058287e-80
ALOX5AP,-19.119253,-10.158919,1.7459152624655348e-81,1.3430117403581037e-80
DHRS9,-19.162003,-9.22881,7.685802952996092e-82,5.942631149223782e-81
CD37,-19.45131,-8.634489,2.84088012595816e-84,2.2136728254219433e-83
LCP2,-19.453762,-8.847864,2.7081011615624673e-84,2.1157040324706775e-83
TREM2,-19.55714,-9.753249,3.586409097673003e-85,2.816551647387175e-84
LINC00996,-19.694725,-9.036546,2.3929132777399358e-86,1.8891420613736332e-85
MLXIPL,-19.840103,-6.4859133,1.3418332161538198e-87,1.0621371104119946e-86
FGL2,-20.067957,-8.67831,1.40671363698784e-89,1.1164393944347936e-88
LINC02057,-20.135063,-9.804947,3.638546396703749e-90,2.9030955292849063e-89
AIF1,-20.152092,-8.961649,2.579781717792813e-90,2.0638253742342504e-89
PECAM1,-20.175634,-8.119348,1.6029549198756233e-90,1.2892398819374987e-89
KBTBD12,-20.559572,-2.7169569,6.318715991531961e-94,5.137167472790213e-93
LINC02391,-20.66765,-9.133298,6.773328582075884e-95,5.536780857282739e-94
OPRM1,-20.789547,-7.4961634,5.381550069031447e-96,4.423191837560093e-95
TNFRSF1B,-20.947943,-9.484796,1.9591713857394476e-97,1.6147016915435007e-96
AL008633.1,-20.971455,-4.5015345,1.1955058515057024e-97,9.88021364880746e-97
PDGFB,-21.20826,-8.999745,8.012460181476161e-100,6.640160371389083e-99
SYTL3,-21.245274,-6.5633507,3.645661804957471e-100,3.0380515041312262e-99
KYNU,-21.311089,-9.329194,8.95879649414154e-101,7.48645946585644e-100
SH3TC1,-21.382414,-6.1015434,1.9478542114715244e-101,1.6368522785474996e-100
MGST2,-21.57041,-5.283925,3.406674567704393e-103,2.8870123455121976e-102
SYT6,-21.625471,-8.646477,1.0345586484309106e-103,8.817261208217988e-103
WNT2B,-21.711449,-5.299461,1.5993337985965487e-104,1.3669519646124348e-103
MIR31HG,-21.73935,-7.390711,8.712564788728859e-105,7.467912676053308e-104
LINC02742,-21.779507,-6.416874,3.629535214817873e-105,3.119944310731696e-104
EPSTI1,-21.858442,-6.7824993,6.461030700536489e-106,5.569854052186628e-105
GGTA1P,-22.119814,-3.807346,2.0377125646728017e-108,1.7668028017394233e-107
HCG22,-22.140636,-6.4838448,1.2840801732183005e-108,1.1165914549724352e-107
IGSF6,-22.220148,-6.946225,2.1934486564978744e-109,1.9240777688577845e-108
HPGDS,-22.258282,-9.749625,9.377319026462044e-110,8.249840785743734e-109
REL,-22.677406,-4.205825,7.48755311060297e-114,6.645757198760033e-113
SCIN,-22.72622,-9.232367,2.466888987323061e-114,2.1960436088929328e-113
HLA-B,-22.743252,-5.2843413,1.6735626797305986e-114,1.498712847519939e-113
EMB,-22.820225,-8.425089,2.8881811296874436e-115,2.594174667383931e-114
MS4A6A,-23.222176,-10.523862,2.7186702326960575e-119,2.44925246188834e-118
B4GALT1,-23.464144,-5.2292194,9.481079127590734e-122,8.593123076366224e-121
AL139351.3,-23.525038,-11.344677,2.2615349003950832e-122,2.055940818540985e-121
HLA-E,-23.669422,-4.8213615,7.448538142344318e-124,6.833521231508549e-123
H2AC6,-23.711464,-4.554547,2.74633071033857e-124,2.5272981996980707e-123
KCNMB1,-23.870636,-11.160686,6.183656036676576e-126,5.7256074413672e-125
GRID2,-23.974567,-3.7220788,5.123577944133885e-127,4.758741124582556e-126
PLD4,-24.072351,-10.407417,4.870885690913904e-128,4.538092258615438e-127
MNDA,-24.082403,-11.094875,3.8222528174081524e-128,3.5721988947739745e-127
PIK3CD,-24.12357,-5.690522,1.4146678428799057e-128,1.3262511026999116e-127
OSBPL3,-24.145061,-3.430966,8.413883734899427e-129,7.912743324356828e-128
AC079793.1,-24.205292,-8.034953,1.9568607158420973e-129,1.857779160609586e-128
PIP5K1B,-24.400398,-4.1268444,1.6936399859396383e-131,1.6181273751015653e-130
ARPC1B,-24.583565,-6.7617917,1.893588134490511e-133,1.8149407039845154e-132
HLA-DRB5,-24.75824,-9.789466,2.5274487039342758e-135,2.445918100581557e-134
MRC2,-25.00392,-5.5084777,5.541825966401002e-138,5.397882434806171e-137
LILRB4,-25.043547,-10.516517,2.0526020671340125e-138,2.0058000656032696e-137
TMSB10,-25.064219,-4.3304896,1.2219037855822286e-138,1.1979448878257144e-137
PRKCH,-25.080624,-7.3983603,8.093047624313027e-139,7.960374712439043e-138
SAT1,-25.27833,-1.7737168,5.530148563952878e-141,5.457383451269287e-140
C1QA,-25.29975,-10.1517,3.2145475565498344e-141,3.1827203530196377e-140
LAT2,-25.970722,-7.452046,1.060932866307511e-148,1.0574081723995127e-147
LST1,-26.050133,-8.739499,1.3407261252833906e-149,1.3407261252833905e-148
LTC4S,-26.09647,-6.4231896,3.9981318635888807e-150,4.011503542062422e-149
HLA-DPB1,-26.461233,-7.526285,2.7095511955043946e-154,2.7369203994993885e-153
GAB3,-26.687855,-8.426636,6.512077629572389e-157,6.622451826683786e-156
AC009432.2,-26.756248,-10.835216,1.0444369014394691e-157,1.0657519402443562e-156
CCDC26,-26.801615,-7.937186,3.0941298554783168e-158,3.16805104656483e-157
LINC01091,-26.96619,-6.1081133,3.684658858676155e-160,3.785608416448105e-159
AC012150.1,-26.991262,-10.521371,1.871653614029104e-160,1.9295398082774266e-159
MSR1,-27.344522,-9.356999,1.2546240874612095e-164,1.2978869870288376e-163
PARP14,-27.465088,-4.3864975,4.5886118418517704e-166,4.763264887735402e-165
FAR2,-27.476334,-6.248397,3.3676698101043946e-166,3.5202123450568584e-165
NCK2,-27.539557,-3.723575,5.9026248242646816e-167,6.191564500976938e-166
CHSY3,-27.563726,-5.6245265,3.030147382677629e-167,3.1896288238711886e-166
IRF8,-27.603241,-9.684512,1.0173851380935314e-167,1.0747026106621811e-166
S100Z,-28.155098,-9.785127,2.075585679006484e-174,2.2238417989355184e-173
MARCHF3,-28.195019,-3.5323021,6.730720436699985e-175,7.237333802903209e-174
TMIGD3,-28.198833,-10.696314,6.04346120303158e-175,6.521720722695951e-174
FAM177B,-28.215769,-10.270105,3.7458358062261216e-175,4.05686188399941e-174
TAL1,-28.234228,-10.293302,2.22327189694281e-175,2.416599887981315e-174
MIR223HG,-28.242758,-11.151969,1.746882008690591e-175,1.9056894640260993e-174
EPB41,-28.394312,-4.926352,2.3771028886076796e-177,2.6026673962857803e-176
C12orf75,-28.50024,-7.516329,1.1634470558052908e-178,1.2785132481376823e-177
CTSS,-28.892994,-7.9097686,1.4621545467798485e-183,1.6186212694979873e-182
CMTM7,-29.152891,-7.7043924,7.678175453719659e-187,8.53130605968851e-186
NLRP1,-29.251137,-9.068769,4.3433399065532914e-188,4.843873501732295e-187
CPVL,-29.626371,-6.5114684,6.837236333768314e-193,7.682288015470016e-192
VAV1,-29.7353,-10.458285,2.686399524518887e-194,3.029773899833331e-193
PRDM11,-29.883003,-5.432358,3.272470387514373e-196,3.718716349448151e-195
GPX1,-29.901037,-6.853258,1.9076458028451222e-196,2.1760218283404433e-195
TRPM2,-29.903921,-8.28307,1.7498847457361348e-196,2.0036848233619864e-195
BIN2,-30.056107,-9.973112,1.81689546597479e-198,2.096417845355527e-197
SLC2A5,-30.157434,-7.7373314,8.570265250083987e-200,9.926948166120449e-199
SRGN,-30.38618,-11.26035,8.363638455589691e-203,9.83957465363493e-202
RNASET2,-30.732723,-6.9121785,2.0808439078135487e-207,2.4771951283494625e-206
TRIM22,-30.748903,-7.1845875,1.2647658766438023e-207,1.5116723625224728e-206
MROCKI,-30.928555,-8.445037,4.936211201040737e-210,5.923453441248885e-209
GPRIN3,-31.24005,-8.335611,3.0475478874388266e-214,3.671744442697381e-213
MICOS10,-31.895657,-5.3787465,3.0671858153836087e-223,3.7253269012756386e-222
TLR2,-31.98362,-9.335433,1.8424436845851112e-224,2.2468825421769646e-223
GCNT2,-32.586494,-9.833468,6.371887693982259e-233,7.802311462019093e-232
CTSC,-32.640312,-9.303531,1.0997049484644016e-233,1.3520962481119694e-232
CARD11,-32.73204,-9.668258,5.469192188415118e-235,6.752089121500146e-234
DLEU7,-32.870262,-8.358186,5.848965338960991e-237,7.250783478050815e-236
ITGAM,-33.098564,-10.235026,3.11682584264179e-240,3.879866194159904e-239
AF127936.1,-33.18076,-9.145357,2.040060086501973e-241,2.5500751081274665e-240
TYROBP,-33.196793,-10.917679,1.197658579059286e-241,1.5033371285263003e-240
GPCPD1,-33.456196,-5.1974688,2.0914551386333217e-245,2.6474115678902805e-244
CIITA,-33.645668,-8.480378,3.60742535576848e-248,4.624904302267282e-247
TLR1,-33.879185,-10.622745,1.349612233059125e-251,1.73769815415338e-250
SERPINB9,-33.88929,-5.944441,9.580453597573385e-252,1.2388517583069032e-250
MYOF,-33.893085,-10.021788,8.42333380621306e-252,1.0939394553523454e-250
TM6SF1,-34.53339,-8.734008,2.53100017257501e-261,3.3013045729239264e-260
AC044781.1,-34.64203,-9.279146,5.889247846320556e-263,7.715171851074963e-262
AC006230.1,-34.83826,-10.859639,6.411682433794639e-266,8.436424254992946e-265
KCNK13,-34.849373,-10.517356,4.3518042169894965e-266,5.75128310615352e-265
CLEC7A,-34.84948,-11.799034,4.3358513846525965e-266,5.75128310615352e-265
AC025569.1,-34.928726,-11.936027,2.7246954746426547e-267,3.6329272995235397e-266
APOC2,-35.219063,-7.5245843,1.0213585251763358e-271,1.3740249217618867e-270
NFATC2,-35.22,-5.9755516,9.882284596292203e-272,1.3354438643638112e-270
TFEC,-35.27471,-12.4255085,1.4343109483872966e-272,1.9470284367248368e-271
ZFPM2-AS1,-35.319057,-6.6419673,2.9943922787287953e-273,4.083262198266539e-272
ARHGAP6,-35.58779,-7.789953,2.164153270158951e-277,2.9645935207656866e-276
HLA-DPA1,-35.656105,-10.777028,1.895072175771974e-278,2.6199154503760007e-277
P3H2,-35.71119,-7.1883183,2.650173204551247e-279,3.697916099373833e-278
LAPTM5,-35.944687,-10.9953165,6.127755104839885e-283,8.590310894635353e-282
PIK3AP1,-36.035496,-9.79942,2.327128075959817e-284,3.2776451774081934e-283
HCK,-36.412415,-10.579565,2.708000240713145e-290,3.832075812329922e-289
MIR646HG,-36.47554,-5.7862453,2.708878196591887e-291,3.8514855875714034e-290
CYBA,-36.522842,-9.3942995,4.813036479619403e-292,6.87576639945629e-291
PGM5,-36.698505,-10.951337,7.714993487618748e-295,1.1127394453296271e-293
LINC02642,-37.272938,-10.285046,4.50479697302594e-304,6.560383941299913e-303
HSPA1B,-37.424915,-7.2280574,1.5372505623790528e-306,2.260662591733901e-305
CTTNBP2NL,-37.830864,-6.2900867,0.0,0.0
ST8SIA4,-38.220478,-10.478408,0.0,0.0
XACT,-38.280514,-10.5837345,0.0,0.0
P2RY13,-38.635933,-10.36937,0.0,0.0
DISP1,-38.640495,-5.1980386,0.0,0.0
ZNRF2,-38.70144,-6.094604,0.0,0.0
DOCK11,-38.89382,-8.533498,0.0,0.0
ZFP36L1,-38.922245,-4.071501,0.0,0.0
USP53,-39.090153,-4.32689,0.0,0.0
TBC1D9,-39.178345,-9.315084,0.0,0.0
B3GNT5,-39.188263,-7.6633763,0.0,0.0
MIS18BP1,-39.31234,-7.1740646,0.0,0.0
AC079015.1,-39.34698,-13.143407,0.0,0.0
GPR34,-39.66569,-10.503786,0.0,0.0
ALOX5,-39.81033,-11.838109,0.0,0.0
NCKAP1L,-40.048634,-11.844936,0.0,0.0
AL357522.1,-40.255604,-11.739177,0.0,0.0
AL392172.1,-40.37951,-13.164912,0.0,0.0
PLA2G4A,-40.64166,-11.388919,0.0,0.0
IL18,-40.756996,-10.249026,0.0,0.0
FGD2,-40.95845,-12.400292,0.0,0.0
OLR1,-41.112576,-12.677772,0.0,0.0
C1QB,-41.24244,-10.929705,0.0,0.0
MYO1F,-41.293045,-9.12502,0.0,0.0
IRAG2,-41.668797,-9.833464,0.0,0.0
RTTN,-41.715706,-7.0150385,0.0,0.0
DENND3,-42.07038,-8.708001,0.0,0.0
OTULINL,-42.948265,-11.877533,0.0,0.0
C1QC,-43.03108,-12.922558,0.0,0.0
ENTPD1,-43.031567,-5.1410933,0.0,0.0
IL13RA1,-43.32445,-10.494938,0.0,0.0
IRAK3,-43.46634,-11.254294,0.0,0.0
HLA-DRB1,-43.47848,-11.380513,0.0,0.0
CTSB,-43.794796,-6.8063126,0.0,0.0
TBC1D4,-44.277645,-7.454557,0.0,0.0
PELI1,-44.40392,-9.344593,0.0,0.0
PIK3R5,-44.684956,-12.500842,0.0,0.0
CYBB,-44.77204,-12.599424,0.0,0.0
ARHGAP25,-45.064392,-11.603532,0.0,0.0
PLCG2,-45.301125,-11.506778,0.0,0.0
RHBDF2,-45.335396,-11.1477785,0.0,0.0
SDK1,-45.5453,-7.1612725,0.0,0.0
B2M,-46.229656,-7.366631,0.0,0.0
LINC01141,-46.24445,-11.937206,0.0,0.0
LYN,-46.34481,-6.698604,0.0,0.0
SH3RF3,-46.392643,-6.215759,0.0,0.0
CD86,-46.797543,-13.856889,0.0,0.0
RIN3,-46.971947,-8.153261,0.0,0.0
CSF3R,-47.095043,-12.753768,0.0,0.0
ABR,-47.21736,-3.4591959,0.0,0.0
RGS10,-47.24592,-11.542357,0.0,0.0
TMEM156,-47.571377,-12.658546,0.0,0.0
RBM47,-47.631584,-11.674577,0.0,0.0
SPP1,-48.02,-10.376547,0.0,0.0
CD53,-48.193153,-12.764177,0.0,0.0
HSPA1A,-48.261852,-8.666531,0.0,0.0
MTHFD1L,-48.389164,-6.2321205,0.0,0.0
HLA-DRA,-48.498474,-12.592344,0.0,0.0
ITGAX,-48.72894,-12.951565,0.0,0.0
RCSD1,-49.054615,-13.412887,0.0,0.0
AL163541.1,-49.377903,-10.082566,0.0,0.0
LINC02712,-49.543808,-13.463031,0.0,0.0
SOCS6,-49.56478,-8.407056,0.0,0.0
SP100,-49.68745,-12.200154,0.0,0.0
SRGAP2B,-49.73544,-11.744618,0.0,0.0
ZFP36L2,-49.954254,-7.1402335,0.0,0.0
WDFY4,-50.5018,-13.352749,0.0,0.0
TMSB4X,-50.972515,-8.446728,0.0,0.0
ARL15,-51.408325,-8.431825,0.0,0.0
SKAP2,-52.007843,-9.670672,0.0,0.0
LRCH1,-52.486248,-7.984861,0.0,0.0
LINC02232,-52.88045,-12.00004,0.0,0.0
IKZF1,-52.951496,-14.818463,0.0,0.0
OXR1,-53.555634,-6.234697,0.0,0.0
MAF,-53.6327,-8.704264,0.0,0.0
FLI1,-53.884003,-13.601508,0.0,0.0
AC120193.1,-54.327007,-13.000505,0.0,0.0
TGFBR2,-54.335785,-13.623257,0.0,0.0
ZFHX3,-54.540405,-4.1677804,0.0,0.0
BNC2,-55.976246,-10.159129,0.0,0.0
FAM149A,-56.361664,-9.796709,0.0,0.0
KHDRBS3,-56.636967,-10.744041,0.0,0.0
SAMSN1,-56.854843,-14.250396,0.0,0.0
SLC4A7,-57.103638,-10.177807,0.0,0.0
LINC02798,-57.424408,-12.830768,0.0,0.0
SMAP2,-57.50376,-10.108698,0.0,0.0
IFNGR1,-57.71402,-9.381731,0.0,0.0
LRRK1,-57.976685,-12.814613,0.0,0.0
PALD1,-58.085403,-11.3913965,0.0,0.0
LHFPL2,-58.585243,-9.441412,0.0,0.0
LY86,-58.659824,-15.007213,0.0,0.0
RASGEF1C,-58.706997,-13.63293,0.0,0.0
AKAP13,-58.72765,-5.883021,0.0,0.0
CPED1,-60.721497,-11.156642,0.0,0.0
BLNK,-60.769108,-13.498916,0.0,0.0
RUNX1,-61.098007,-11.872981,0.0,0.0
SLCO2B1,-61.98514,-14.665105,0.0,0.0
FOXP2,-62.16979,-12.384035,0.0,0.0
C3,-62.20933,-14.305399,0.0,0.0
SYK,-63.056602,-15.684408,0.0,0.0
CSF1R,-63.383522,-13.765898,0.0,0.0
LPCAT2,-63.392918,-14.783829,0.0,0.0
MGAT4A,-63.938087,-10.0453825,0.0,0.0
AC008691.1,-64.111534,-14.991504,0.0,0.0
CX3CR1,-64.31645,-15.330373,0.0,0.0
LINC01374,-64.62003,-13.908931,0.0,0.0
DOCK2,-64.6851,-14.762065,0.0,0.0
ABCC4,-64.93718,-10.779107,0.0,0.0
AOAH,-65.07067,-15.321795,0.0,0.0
LNCAROD,-65.11059,-16.076683,0.0,0.0
HDAC9,-66.22766,-11.624604,0.0,0.0
A2M,-66.7496,-13.236957,0.0,0.0
CYFIP1,-67.22332,-10.411827,0.0,0.0
HS3ST4,-67.2833,-14.711741,0.0,0.0
DIAPH2,-68.76665,-11.401486,0.0,0.0
PTPRC,-69.073616,-16.669252,0.0,0.0
FYB1,-69.108795,-16.20601,0.0,0.0
INPP5D,-69.225395,-14.082084,0.0,0.0
ARHGAP15,-69.4617,-16.246832,0.0,0.0
TBXAS1,-69.651085,-13.08248,0.0,0.0
SLC8A1,-70.45828,-9.819371,0.0,0.0
KCNQ3,-70.51548,-10.113106,0.0,0.0
CD74,-70.646385,-16.193521,0.0,0.0
LPAR6,-70.87366,-13.449629,0.0,0.0
ATP8B4,-72.47828,-17.268589,0.0,0.0
ADAM28,-73.06751,-17.528534,0.0,0.0
DLEU1,-74.185814,-12.463083,0.0,0.0
SFMBT2,-74.593414,-6.4080987,0.0,0.0
P2RY12,-74.77415,-15.387953,0.0,0.0
SYNDIG1,-74.91651,-16.398445,0.0,0.0
SORL1,-75.13659,-7.476143,0.0,0.0
ARHGAP24,-77.28382,-6.298324,0.0,0.0
ST6GAL1,-77.70001,-15.891596,0.0,0.0
APBB1IP,-78.17256,-18.764194,0.0,0.0
DOCK4,-79.126915,-4.0496626,0.0,0.0
DOCK8,-79.73812,-18.52762,0.0,0.0
MEF2C,-79.761826,-10.631996,0.0,0.0
SRGAP2,-79.81658,-16.381622,0.0,0.0
LRMDA,-80.96098,-12.903768,0.0,0.0
FRMD4A,-81.02321,-8.297844,0.0,0.0
